apts_url,beds,baths,sqft,price
https://www.apartments.com/east-view-los-angeles-ca/rkp1he0/,2.0,2.0,1121.0,3150.0
https://www.apartments.com/common-melrose-los-angeles-ca/62dxd9v/,0.0,1.0,80.0,1075.0
https://www.apartments.com/common-melrose-los-angeles-ca/62dxd9v/,6.0,4.0,1000.0,0.0
https://www.apartments.com/common-melrose-los-angeles-ca/62dxd9v/,6.0,5.0,1000.0,0.0
https://www.apartments.com/mysuite-at-acacia-brentwood-apartments-los-angeles-ca/h1eerl3/,1.0,1.0,325.0,2197.0
https://www.apartments.com/wilshire-victoria-westwood-apartments-los-angeles-ca/vzvxydd/,1.0,1.0,1267.0,5895.0
https://www.apartments.com/wilshire-victoria-westwood-apartments-los-angeles-ca/vzvxydd/,1.0,1.5,1293.0,4995.0
https://www.apartments.com/wilshire-victoria-westwood-apartments-los-angeles-ca/vzvxydd/,2.0,2.0,1551.0,7495.0
https://www.apartments.com/wilshire-victoria-westwood-apartments-los-angeles-ca/vzvxydd/,2.0,2.5,2891.0,16663.0
https://www.apartments.com/mysuite-wilshire-margot-westwood-apartments-los-angeles-ca/4h45ddj/,0.0,1.0,300.0,1495.0
https://www.apartments.com/mysuite-wilshire-margot-westwood-apartments-los-angeles-ca/4h45ddj/,1.0,1.0,609.0,5495.0
https://www.apartments.com/mysuite-wilshire-margot-westwood-apartments-los-angeles-ca/4h45ddj/,4.0,2.0,1400.0,6500.0
https://www.apartments.com/blueground-furnished-apartments-hollywood-los-angeles-ca/43xhegl/,1.0,1.0,650.0,2350.0
https://www.apartments.com/sienna-los-angeles-ca/dysjvpk/,1.0,1.0,786.0,2430.0
https://www.apartments.com/sienna-los-angeles-ca/dysjvpk/,2.0,2.0,996.0,3015.0
https://www.apartments.com/concourse-westchester-apartments-los-angeles-ca/qz7vt7y/,0.0,1.0,828.0,1309.0
https://www.apartments.com/concourse-westchester-apartments-los-angeles-ca/qz7vt7y/,1.0,1.0,828.0,2471.0
https://www.apartments.com/concourse-westchester-apartments-los-angeles-ca/qz7vt7y/,2.0,2.0,867.0,2734.0
https://www.apartments.com/nms-1759-beloit-sawtelle-west-la-apartments-los-angeles-ca/ht6vvr1/,0.0,1.0,750.0,2495.0
https://www.apartments.com/nms-1759-beloit-sawtelle-west-la-apartments-los-angeles-ca/ht6vvr1/,1.0,1.0,1100.0,2995.0
https://www.apartments.com/nms-1759-beloit-sawtelle-west-la-apartments-los-angeles-ca/ht6vvr1/,2.0,2.0,1400.0,3358.0
https://www.apartments.com/nms-1759-beloit-sawtelle-west-la-apartments-los-angeles-ca/ht6vvr1/,3.0,2.0,1400.0,3595.0
https://www.apartments.com/nms-1759-beloit-sawtelle-west-la-apartments-los-angeles-ca/ht6vvr1/,3.0,3.0,450.0,5230.0
https://www.apartments.com/the-chapman-flats-los-angeles-ca/mj6v3bh/,0.0,1.0,690.0,1825.0
https://www.apartments.com/the-chapman-flats-los-angeles-ca/mj6v3bh/,1.0,1.0,685.0,2200.0
https://www.apartments.com/3019-raymond-ave-los-angeles-ca/mgk7mfl/,3.0,3.0,1442.0,3650.0
https://www.apartments.com/the-sw-by-clg-los-angeles-ca/f4bewnr/,0.0,1.0,325.0,1895.0
https://www.apartments.com/the-sw-by-clg-los-angeles-ca/f4bewnr/,1.0,1.0,650.0,2995.0
https://www.apartments.com/the-lc-by-clg-los-angeles-ca/src1hk5/,1.0,1.0,710.0,2395.0
https://www.apartments.com/the-lc-by-clg-los-angeles-ca/src1hk5/,2.0,2.0,960.0,2499.0
https://www.apartments.com/the-lc-by-clg-los-angeles-ca/src1hk5/,2.0,2.5,1286.0,3700.0
https://www.apartments.com/lp-by-clg-los-angeles-ca/b634psc/,0.0,1.0,415.0,1495.0
https://www.apartments.com/lp-by-clg-los-angeles-ca/b634psc/,1.0,1.0,730.0,1920.0
https://www.apartments.com/atwood-hollywood-boutique-apartments-los-angeles-ca/yzyvzbr/,1.0,1.0,645.0,2450.0
https://www.apartments.com/atwood-hollywood-boutique-apartments-los-angeles-ca/yzyvzbr/,2.0,2.0,940.0,2670.0
https://www.apartments.com/qwil-los-angeles-ca/zplvk1z/,1.0,1.0,768.0,3150.0
https://www.apartments.com/qwil-los-angeles-ca/zplvk1z/,2.0,2.0,1364.0,6495.0
https://www.apartments.com/barrington-avenue-apartment-homes-los-angeles-ca/3m2kt3e/,1.0,1.0,650.0,2325.0
https://www.apartments.com/the-bw-by-clg-los-angeles-ca/547l6tm/,2.0,2.0,1469.0,4699.0
https://www.apartments.com/the-bw-by-clg-los-angeles-ca/547l6tm/,2.0,3.0,1770.0,4999.0
https://www.apartments.com/the-bw-by-clg-los-angeles-ca/547l6tm/,3.0,3.0,1557.0,4899.0
https://www.apartments.com/casa-de-vida-los-angeles-ca/js1rfw7/,0.0,1.0,475.0,1795.0
https://www.apartments.com/casa-de-vida-los-angeles-ca/js1rfw7/,1.0,1.0,650.0,1950.0
https://www.apartments.com/casa-de-vida-los-angeles-ca/js1rfw7/,2.0,2.0,1010.0,2395.0
https://www.apartments.com/park-wilshire-los-angeles-ca/srzzfj7/,0.0,1.0,470.0,1425.0
https://www.apartments.com/park-wilshire-los-angeles-ca/srzzfj7/,1.0,1.0,808.0,1960.0
https://www.apartments.com/casa-granada-los-angeles-ca/74n7h6y/,2.0,2.0,1300.0,3268.0
https://www.apartments.com/casa-granada-los-angeles-ca/74n7h6y/,1.0,1.0,705.0,2349.0
https://www.apartments.com/common-elmwood-los-angeles-ca/mvxkf1k/,0.0,1.0,300.0,0.0
https://www.apartments.com/common-elmwood-los-angeles-ca/mvxkf1k/,4.0,3.0,1000.0,1000.0
https://www.apartments.com/normandie-hollywood-apartments-los-angeles-ca/26z84r9/,0.0,1.0,500.0,1475.0
https://www.apartments.com/normandie-hollywood-apartments-los-angeles-ca/26z84r9/,1.0,1.0,700.0,1795.0
https://www.apartments.com/normandie-hollywood-apartments-los-angeles-ca/26z84r9/,2.0,1.0,700.0,2250.0
https://www.apartments.com/the-plaza-apartments-los-angeles-ca/z4dd9jy/,2.0,2.0,925.0,2995.0
https://www.apartments.com/the-roy-los-angeles-ca/x5pe7zp/,0.0,1.0,392.0,2020.0
https://www.apartments.com/the-roy-los-angeles-ca/x5pe7zp/,1.0,1.0,573.0,2405.0
https://www.apartments.com/the-roy-los-angeles-ca/x5pe7zp/,2.0,2.0,844.0,2905.0
https://www.apartments.com/audrey-los-angeles-ca/jrdk2b7/,1.0,1.0,895.0,2990.0
https://www.apartments.com/audrey-los-angeles-ca/jrdk2b7/,2.0,1.0,897.0,3215.0
https://www.apartments.com/audrey-los-angeles-ca/jrdk2b7/,2.0,2.0,1147.0,0.0
https://www.apartments.com/grether-grether-loft-building-los-angeles-ca/nkrjr7m/,0.0,1.0,747.0,2150.0
https://www.apartments.com/grether-grether-loft-building-los-angeles-ca/nkrjr7m/,1.0,1.0,857.0,2500.0
https://www.apartments.com/reve-los-angeles-ca/mq0t89h/,3.0,3.0,1915.0,7650.0
https://www.apartments.com/reve-los-angeles-ca/mq0t89h/,4.0,3.0,1620.0,6750.0
https://www.apartments.com/reve-los-angeles-ca/mq0t89h/,4.0,4.0,2293.0,8950.0
https://www.apartments.com/1455-w-36th-st-los-angeles-ca/l5xwkwd/,6.0,6.0,850.0,958.0
https://www.apartments.com/900-wilcox-ave-los-angeles-ca/5p7969q/,2.0,2.0,1257.0,3395.0
https://www.apartments.com/900-wilcox-ave-los-angeles-ca/5p7969q/,2.0,2.5,1449.0,3895.0
https://www.apartments.com/900-wilcox-ave-los-angeles-ca/5p7969q/,3.0,2.0,1557.0,3950.0
https://www.apartments.com/villa-carlotta-luxury-fully-furnished-los-angeles-ca/w0ckpfh/,0.0,1.0,525.0,4000.0
https://www.apartments.com/villa-carlotta-luxury-fully-furnished-los-angeles-ca/w0ckpfh/,1.0,1.0,667.0,5000.0
https://www.apartments.com/villa-carlotta-luxury-fully-furnished-los-angeles-ca/w0ckpfh/,2.0,1.5,1192.0,6000.0
https://www.apartments.com/the-hw-by-clg-los-angeles-ca/9cp9py6/,1.0,1.0,680.0,2850.0
https://www.apartments.com/the-hw-by-clg-los-angeles-ca/9cp9py6/,2.0,2.0,977.0,3500.0
https://www.apartments.com/the-hw-by-clg-los-angeles-ca/9cp9py6/,3.0,2.0,1360.0,4105.0
https://www.apartments.com/the-james-fully-furnished-short-term-los-angeles-ca/slm4434/,0.0,1.0,495.0,3000.0
https://www.apartments.com/the-james-fully-furnished-short-term-los-angeles-ca/slm4434/,1.0,1.0,525.0,3450.0
https://www.apartments.com/crosby-los-angeles-ca/ldfhdkg/,0.0,1.0,760.0,2720.0
https://www.apartments.com/crosby-los-angeles-ca/ldfhdkg/,1.0,1.0,863.0,3452.0
https://www.apartments.com/crosby-los-angeles-ca/ldfhdkg/,1.0,1.5,947.0,3875.0
https://www.apartments.com/crosby-los-angeles-ca/ldfhdkg/,2.0,1.0,823.0,2855.0
https://www.apartments.com/crosby-los-angeles-ca/ldfhdkg/,2.0,2.0,1291.0,4260.0
https://www.apartments.com/crosby-los-angeles-ca/ldfhdkg/,2.0,2.5,1456.0,6195.0
https://www.apartments.com/crosby-los-angeles-ca/ldfhdkg/,3.0,3.0,1438.0,4670.0
https://www.apartments.com/crosby-los-angeles-ca/ldfhdkg/,3.0,2.5,1621.0,6095.0
https://www.apartments.com/888-hilgard-furnished-living-los-angeles-ca/d2rh6bh/,1.0,1.0,734.0,3500.0
https://www.apartments.com/888-hilgard-furnished-living-los-angeles-ca/d2rh6bh/,2.0,2.0,1044.0,5000.0
https://www.apartments.com/tuscani-villas-los-angeles-ca/md57s7l/,1.0,1.0,571.0,1725.0
https://www.apartments.com/lindbrook-manor-los-angeles-ca/rg44023/,0.0,1.0,511.0,1479.0
https://www.apartments.com/r3-lofts-by-clg-los-angeles-ca/7gxkvgy/,1.0,1.0,620.0,2395.0
https://www.apartments.com/vantage-mar-vista-los-angeles-ca/by3qpmc/,0.0,1.0,1600.0,2295.0
https://www.apartments.com/harborside-marina-bay-apartments-marina-del-rey-ca/245z91b/,2.0,2.0,1213.0,5100.0
https://www.apartments.com/mediterranean-village-west-hollywood-west-hollywood-ca/7ndjcdw/,2.0,2.0,1100.0,3400.0
https://www.apartments.com/mediterranean-village-west-hollywood-west-hollywood-ca/7ndjcdw/,0.0,1.0,414.0,1964.0
https://www.apartments.com/the-ventana-luxury-apartments-playa-vista-ca/wzsz3ch/,3.0,2.0,1841.0,5030.0
https://www.apartments.com/solimar-luxury-villas-wilmington-ca/wtc50zl/,3.0,2.0,1280.0,3260.0
https://www.apartments.com/academy-village-north-hollywood-ca/rlchme1/,2.0,2.0,927.0,2800.0
https://www.apartments.com/academy-village-north-hollywood-ca/rlchme1/,1.0,1.0,649.0,2031.0
https://www.apartments.com/luxe-1801-alhambra-ca/rdny3q2/,0.0,1.0,385.0,1625.0
https://www.apartments.com/8500-burton-luxury-apartments-los-angeles-ca/s7n6nj5/,1.0,1.0,903.0,6250.0
https://www.apartments.com/8500-burton-luxury-apartments-los-angeles-ca/s7n6nj5/,1.0,1.5,1236.0,8000.0
https://www.apartments.com/8500-burton-luxury-apartments-los-angeles-ca/s7n6nj5/,2.0,2.0,1332.0,9600.0
https://www.apartments.com/8500-burton-luxury-apartments-los-angeles-ca/s7n6nj5/,3.0,4.5,4000.0,40000.0
https://www.apartments.com/commodore-regency-apartments-los-angeles-ca/6n3zcpr/,0.0,1.0,288.0,1295.0
https://www.apartments.com/the-reality-tamarind-north-los-angeles-ca/vvyzpsf/,2.0,2.0,1100.0,0.0
https://www.apartments.com/san-regis-apartments-van-nuys-ca/j6mfdj7/,0.0,1.0,450.0,1508.0
https://www.apartments.com/san-regis-apartments-van-nuys-ca/j6mfdj7/,1.0,1.0,684.0,1937.0
https://www.apartments.com/san-regis-apartments-van-nuys-ca/j6mfdj7/,2.0,2.0,1015.0,2484.0
https://www.apartments.com/veda-sherman-oaks-ca/bt4sxfc/,1.0,1.0,757.0,1999.0
https://www.apartments.com/the-505-los-angeles-ca/80cbr71/,0.0,1.0,533.0,0.0
https://www.apartments.com/the-505-los-angeles-ca/80cbr71/,1.0,1.0,708.0,0.0
https://www.apartments.com/the-505-los-angeles-ca/80cbr71/,2.0,2.0,987.0,0.0
https://www.apartments.com/sonoma-at-porter-ranch-porter-ranch-ca/3ldc0yg/,3.0,2.0,1342.0,3497.0
https://www.apartments.com/neptune-marina-marina-del-rey-ca/evczj7q/,1.0,1.0,751.0,3750.0
https://www.apartments.com/mira-canoga-park-ca/38l7eqg/,0.0,1.0,654.0,2195.0
https://www.apartments.com/symmetry-northridge-ca/4fvfg5k/,0.0,1.0,596.0,1913.0
https://www.apartments.com/symmetry-northridge-ca/4fvfg5k/,1.0,1.0,796.0,2367.0
https://www.apartments.com/symmetry-northridge-ca/4fvfg5k/,2.0,2.0,1151.0,2911.0
https://www.apartments.com/symmetry-northridge-ca/4fvfg5k/,3.0,2.0,1389.0,3798.0
https://www.apartments.com/symmetry-northridge-ca/4fvfg5k/,3.0,2.5,1566.0,3969.0
https://www.apartments.com/the-weddington-north-hollywood-ca/rgwfwx3/,0.0,1.0,609.0,2470.0
https://www.apartments.com/the-weddington-north-hollywood-ca/rgwfwx3/,1.0,1.0,737.0,2768.0
https://www.apartments.com/the-weddington-north-hollywood-ca/rgwfwx3/,2.0,2.0,1341.0,4010.0
https://www.apartments.com/alder-northridge-ca/44wvmph/,1.0,1.0,830.0,2415.0
https://www.apartments.com/alder-northridge-ca/44wvmph/,0.0,1.0,602.0,1875.0
https://www.apartments.com/bell-south-bay-inglewood-ca/ygvm09r/,0.0,1.0,580.0,2180.0
https://www.apartments.com/harborview-san-pedro-ca/1e0b8z5/,3.0,2.0,1300.0,3030.0
https://www.apartments.com/meridian-place-apartments-northridge-ca/tez0sy9/,2.0,2.0,1179.0,2249.0
https://www.apartments.com/the-marquee-apartments-north-hollywood-ca/2rv8hcc/,0.0,1.0,575.0,1592.0
https://www.apartments.com/the-marquee-apartments-north-hollywood-ca/2rv8hcc/,2.0,1.0,1000.0,2556.0
https://www.apartments.com/the-marquee-apartments-north-hollywood-ca/2rv8hcc/,1.0,1.0,800.0,1812.0
https://www.apartments.com/waterstone-chatsworth-ca/vymngsf/,1.0,1.0,727.0,1744.0
https://www.apartments.com/avalon-woodland-hills-woodland-hills-ca/1evzbv7/,1.0,1.0,680.0,1910.0
https://www.apartments.com/the-hesby-north-hollywood-ca/khvf5sb/,0.0,1.0,545.0,2103.0
https://www.apartments.com/the-hesby-north-hollywood-ca/khvf5sb/,3.0,2.0,1485.0,3942.0
https://www.apartments.com/concord-square-apartments-reseda-ca/ehgljyn/,1.0,1.0,644.0,1594.0
https://www.apartments.com/concord-square-apartments-reseda-ca/ehgljyn/,0.0,1.0,429.0,1534.0
https://www.apartments.com/concord-square-apartments-reseda-ca/ehgljyn/,2.0,2.0,859.0,2111.0
https://www.apartments.com/vela-on-ox-apartments-woodland-hills-ca/2kr67qc/,0.0,1.0,679.0,2331.0
https://www.apartments.com/vela-on-ox-apartments-woodland-hills-ca/2kr67qc/,1.0,1.0,825.0,2680.0
https://www.apartments.com/avalon-studio-city-studio-city-ca/qfmf8jx/,1.0,1.0,1135.0,2451.0
https://www.apartments.com/lofts-at-noho-commons-north-hollywood-ca/cwh583f/,0.0,1.0,930.0,2320.0
https://www.apartments.com/lofts-at-noho-commons-north-hollywood-ca/cwh583f/,1.0,1.0,930.0,2535.0
https://www.apartments.com/level-furnished-living-los-angeles-ca/dj0vljk/,2.0,2.0,1000.0,4800.0
https://www.apartments.com/motif-woodland-hills-ca/37mtnye/,1.0,1.0,823.0,2225.0
https://www.apartments.com/motif-woodland-hills-ca/37mtnye/,2.0,2.0,1168.0,2715.0
https://www.apartments.com/motif-woodland-hills-ca/37mtnye/,3.0,2.0,1484.0,3165.0
https://www.apartments.com/legendary-glendale-glendale-ca/qrmyqmx/,3.0,2.0,1353.0,4125.0
https://www.apartments.com/colby-at-ohio-los-angeles-ca/13pvg74/,3.0,2.0,1225.0,1558.0
https://www.apartments.com/colby-at-ohio-los-angeles-ca/13pvg74/,4.0,3.0,1415.0,4995.0
https://www.apartments.com/the-lorenzo-student-housing-near-usc-los-angeles-ca/1xne4w6/,2.0,2.0,948.0,0.0
https://www.apartments.com/the-lorenzo-student-housing-near-usc-los-angeles-ca/1xne4w6/,3.0,3.0,1286.0,0.0
https://www.apartments.com/10635-wilshire-los-angeles-ca/419hf7l/,0.0,1.0,800.0,2700.0
https://www.apartments.com/10635-wilshire-los-angeles-ca/419hf7l/,1.0,1.0,1200.0,3500.0
https://www.apartments.com/the-continental-building-los-angeles-ca/0px5zx0/,0.0,1.0,750.0,2400.0
https://www.apartments.com/the-continental-building-los-angeles-ca/0px5zx0/,1.0,1.0,900.0,3200.0
https://www.apartments.com/studios-at-bronson-los-angeles-ca/fbgdx7t/,0.0,1.0,315.0,1395.0
https://www.apartments.com/studios-at-bronson-los-angeles-ca/fbgdx7t/,1.0,1.0,551.0,1595.0
https://www.apartments.com/reeves-place-la-los-angeles-ca/19esjz7/,2.0,2.0,1293.0,4795.0
https://www.apartments.com/reeves-place-la-los-angeles-ca/19esjz7/,2.0,2.5,1578.0,5395.0
https://www.apartments.com/reeves-place-la-los-angeles-ca/19esjz7/,3.0,3.0,2221.0,7195.0
https://www.apartments.com/reeves-place-la-los-angeles-ca/19esjz7/,3.0,2.5,2016.0,7195.0
https://www.apartments.com/reeves-place-la-los-angeles-ca/19esjz7/,5.0,5.5,4088.0,17445.0
https://www.apartments.com/nova-los-angeles-ca/e1sx1nq/,0.0,1.0,1000.0,3950.0
https://www.apartments.com/nova-los-angeles-ca/e1sx1nq/,1.0,1.0,1077.0,4300.0
https://www.apartments.com/nova-los-angeles-ca/e1sx1nq/,1.0,2.0,1075.0,4835.0
https://www.apartments.com/nova-los-angeles-ca/e1sx1nq/,2.0,2.0,1291.0,4975.0
https://www.apartments.com/north-harper-house-west-hollywood-ca/eh2ek1p/,2.0,2.0,950.0,3195.0
https://www.apartments.com/1600-vine-hollywood-ca/0eksb50/,0.0,1.0,973.0,2214.0
https://www.apartments.com/1600-vine-hollywood-ca/0eksb50/,1.0,1.0,786.0,2319.0
https://www.apartments.com/1600-vine-hollywood-ca/0eksb50/,1.0,1.5,1641.0,3621.0
https://www.apartments.com/1600-vine-hollywood-ca/0eksb50/,2.0,2.0,1690.0,4280.0
https://www.apartments.com/1600-vine-hollywood-ca/0eksb50/,2.0,2.5,1451.0,4162.0
https://www.apartments.com/the-q-variel-woodland-hills-ca/459zp6h/,0.0,1.0,628.0,2519.0
https://www.apartments.com/the-q-variel-woodland-hills-ca/459zp6h/,1.0,1.0,813.0,3633.0
https://www.apartments.com/the-q-variel-woodland-hills-ca/459zp6h/,1.0,2.0,1075.0,3353.0
https://www.apartments.com/the-q-variel-woodland-hills-ca/459zp6h/,2.0,2.0,1264.0,4987.0
https://www.apartments.com/upper-ivy-residences-culver-city-ca/66bm8rv/,1.0,1.0,931.0,5890.0
https://www.apartments.com/upper-ivy-residences-culver-city-ca/66bm8rv/,0.0,1.0,630.0,4090.0
https://www.apartments.com/upper-ivy-residences-culver-city-ca/66bm8rv/,2.0,2.0,1479.0,9090.0
https://www.apartments.com/lincoln-place-venice-ca/9b6r0g6/,2.0,1.0,818.0,3894.0
https://www.apartments.com/lincoln-place-venice-ca/9b6r0g6/,3.0,2.0,1253.0,5047.0
https://www.apartments.com/santa-monica-biltmore-santa-monica-ca/tg1tdsc/,2.0,1.0,750.0,2795.0
https://www.apartments.com/the-pointe-at-warner-center-woodland-hills-ca/w4j01yh/,2.0,2.0,1129.0,2794.0
https://www.apartments.com/the-pointe-at-warner-center-woodland-hills-ca/w4j01yh/,1.0,1.0,755.0,2495.0
https://www.apartments.com/the-highland-hollywood-ca/0pwyef2/,0.0,1.0,541.0,2201.0
https://www.apartments.com/ao-santa-monica-santa-monica-ca/9deb434/,1.0,1.0,612.0,2396.0
https://www.apartments.com/ao-santa-monica-santa-monica-ca/9deb434/,2.0,2.0,1094.0,3643.0
https://www.apartments.com/ao-santa-monica-santa-monica-ca/9deb434/,3.0,2.0,1555.0,5706.0
https://www.apartments.com/the-luxe-north-hollywood-ca/x396s5p/,0.0,1.0,530.0,1749.0
https://www.apartments.com/the-luxe-north-hollywood-ca/x396s5p/,1.0,1.0,714.0,2465.0
https://www.apartments.com/the-luxe-north-hollywood-ca/x396s5p/,2.0,2.0,1086.0,3200.0
https://www.apartments.com/the-luxe-north-hollywood-ca/x396s5p/,3.0,3.0,1358.0,3750.0
https://www.apartments.com/the-reserve-at-warner-center-woodland-hills-ca/2j9l30b/,0.0,1.0,625.0,1601.0
https://www.apartments.com/the-reserve-at-warner-center-woodland-hills-ca/2j9l30b/,1.0,1.0,880.0,1906.0
https://www.apartments.com/the-reserve-at-warner-center-woodland-hills-ca/2j9l30b/,2.0,2.0,1150.0,2195.0
https://www.apartments.com/evolve-south-bay-carson-ca/4hmj7rl/,1.0,1.0,1058.0,3140.0
https://www.apartments.com/evolve-south-bay-carson-ca/4hmj7rl/,3.0,2.0,1252.0,3660.0
https://www.apartments.com/evolve-south-bay-carson-ca/4hmj7rl/,3.0,3.0,1200.0,3895.0
https://www.apartments.com/waves-mdr-apartments-marina-del-rey-ca/6xlrf2v/,3.0,2.0,1819.0,6000.0
https://www.apartments.com/9520-lucerne-ave-culver-city-ca/qpv9wvz/,1.0,1.0,1100.0,2350.0
https://www.apartments.com/candlewood-north-northridge-ca/bs19lc8/,0.0,1.0,450.0,1590.0
https://www.apartments.com/candlewood-north-northridge-ca/bs19lc8/,1.0,1.0,850.0,1885.0
https://www.apartments.com/candlewood-north-northridge-ca/bs19lc8/,2.0,2.0,1200.0,2355.0
https://www.apartments.com/catalina-apartments-studio-city-ca/qbf56bx/,1.0,1.0,717.0,2195.0
https://www.apartments.com/catalina-apartments-studio-city-ca/qbf56bx/,2.0,2.0,902.0,2850.0
https://www.apartments.com/warner-villa-woodland-hills-ca/hgttbt2/,1.0,1.0,780.0,1924.0
https://www.apartments.com/warner-villa-woodland-hills-ca/hgttbt2/,2.0,2.0,1114.0,2510.0
https://www.apartments.com/wayfarer-apartments-marina-marina-del-rey-ca/1xlvly6/,1.0,2.0,1120.0,3591.0
https://www.apartments.com/wayfarer-apartments-marina-marina-del-rey-ca/1xlvly6/,2.0,2.5,1538.0,5433.0
https://www.apartments.com/the-weddington-north-hollywood-ca/rgwfwx3/,0.0,1.0,609.0,2470.0
https://www.apartments.com/the-weddington-north-hollywood-ca/rgwfwx3/,1.0,1.0,737.0,2768.0
https://www.apartments.com/the-weddington-north-hollywood-ca/rgwfwx3/,2.0,2.0,1341.0,4010.0
https://www.apartments.com/riata-at-canoga-canoga-park-ca/s5jv685/,0.0,1.0,450.0,1550.0
https://www.apartments.com/riata-at-canoga-canoga-park-ca/s5jv685/,1.0,1.0,750.0,1546.0
https://www.apartments.com/riata-at-canoga-canoga-park-ca/s5jv685/,2.0,1.0,975.0,2119.0
https://www.apartments.com/bonita-terrace-hollywood-ca/z0tzzdz/,2.0,2.0,951.0,2995.0
https://www.apartments.com/bonita-terrace-hollywood-ca/z0tzzdz/,3.0,2.0,1343.0,3750.0
https://www.apartments.com/noho-14-north-hollywood-ca/xekh7xm/,3.0,3.0,1363.0,3895.0
https://www.apartments.com/onyx-glendale-glendale-ca/02nyv33/,0.0,1.0,610.0,2055.0
https://www.apartments.com/parkway-plaza-apartments-culver-city-ca/0mm5qz1/,2.0,1.5,1200.0,3620.0
https://www.apartments.com/san-vicente-santa-monica-ca/s28yhv6/,3.0,3.0,1752.0,11495.0
https://www.apartments.com/the-americana-at-brand-luxury-apartments-glendale-ca/ccn40rg/,0.0,1.0,675.0,2600.0
https://www.apartments.com/the-americana-at-brand-luxury-apartments-glendale-ca/ccn40rg/,1.0,1.0,725.0,4950.0
https://www.apartments.com/the-americana-at-brand-luxury-apartments-glendale-ca/ccn40rg/,2.0,2.0,1325.0,7650.0
https://www.apartments.com/the-americana-at-brand-luxury-apartments-glendale-ca/ccn40rg/,2.0,2.5,1494.0,4400.0
https://www.apartments.com/amli-marina-del-rey-marina-del-rey-ca/4sjykpk/,0.0,1.0,594.0,3350.0
https://www.apartments.com/amli-marina-del-rey-marina-del-rey-ca/4sjykpk/,1.0,1.0,946.0,4500.0
https://www.apartments.com/amli-marina-del-rey-marina-del-rey-ca/4sjykpk/,2.0,2.5,1805.0,8750.0
https://www.apartments.com/amli-marina-del-rey-marina-del-rey-ca/4sjykpk/,3.0,2.0,1778.0,8445.0
https://www.apartments.com/amli-marina-del-rey-marina-del-rey-ca/4sjykpk/,3.0,2.5,2240.0,9600.0
https://www.apartments.com/amli-marina-del-rey-marina-del-rey-ca/4sjykpk/,3.0,3.5,2612.0,12410.0
https://www.apartments.com/g8-by-clg-marina-del-rey-ca/9cp0475/,0.0,1.0,513.0,6499.0
https://www.apartments.com/g8-by-clg-marina-del-rey-ca/9cp0475/,1.0,1.0,829.0,2499.0
https://www.apartments.com/g8-by-clg-marina-del-rey-ca/9cp0475/,2.0,2.0,1550.0,4245.0
https://www.apartments.com/palm-view-village-gardena-gardena-ca/mex62jk/,1.0,1.0,625.0,1998.0
https://www.apartments.com/palm-view-village-gardena-gardena-ca/mex62jk/,2.0,1.0,760.0,2350.0
https://www.apartments.com/l-o-apartments-north-hollywood-ca/ngyts9q/,0.0,1.0,529.0,2115.0
https://www.apartments.com/l-o-apartments-north-hollywood-ca/ngyts9q/,1.0,1.0,686.0,2465.0
https://www.apartments.com/l-o-apartments-north-hollywood-ca/ngyts9q/,2.0,2.0,1122.0,3395.0
https://www.apartments.com/the-highland-hollywood-ca/0pwyef2/,0.0,1.0,541.0,2201.0
https://www.apartments.com/millennium-santa-monica-santa-monica-ca/s68kyp5/,0.0,1.0,571.0,0.0
https://www.apartments.com/millennium-santa-monica-santa-monica-ca/s68kyp5/,1.0,1.0,835.0,0.0
https://www.apartments.com/millennium-santa-monica-santa-monica-ca/s68kyp5/,1.0,2.0,983.0,0.0
https://www.apartments.com/millennium-santa-monica-santa-monica-ca/s68kyp5/,2.0,1.0,844.0,0.0
https://www.apartments.com/millennium-santa-monica-santa-monica-ca/s68kyp5/,2.0,2.0,1053.0,0.0
